"cat","spp","sex","cranht","cranwd","cranlg","faceht","facewd","aptrht","aptrwd","rorbht","rorbwd","paltlg","paltwd"
"Halm019k","Ha","m",5.50783367167687,5.78532501503627,8.47540143548248,2.76467549277429,5.35360464292808,1.79478750269221,1.26785362111409,2.04587676514356,2.26202801539657,3.97971269952202,2.47646776018388
"Halm020k","Ha","m",5.1823490804666,5.68467772071735,7.96819609272229,2.86679449697441,5.84397911522047,1.54340482431847,1.43856419268744,2.24463175149498,2.20459513774155,3.74163474725346,2.70937662818709
"Halm021k","Ha","m",4.90550909739304,6.85630890921695,8.3221954720148,3.48937473276603,6.13914084960763,1.93069992415685,1.46239916534167,2.60585456562734,2.60863077266336,4.09314221230842,3.25654063716062
"Hauf007k","Ha","f",4.66122955875917,4.6880463902508,7.01043359215176,2.73480503096258,5.4199073521766,1.28515870925281,1.40411835071175,1.96117983913497,2.1946369960073,3.1692869638986,2.30241313095748
"Hauf013k","Ha","f",5.04048663584356,5.14426785972587,7.55985831904617,2.70495143794341,5.46785959258419,1.46816280845231,1.15595254693167,2.36908544457059,2.27159135821774,3.34687881763362,2.445610046039
"Hauf014k","Ha","f",5.29968658027773,4.74312588340102,7.95743431585813,2.83245876683456,5.56153063219675,1.73797385854461,1.49140661791742,2.15139212954431,2.20323535474532,3.33230274964676,2.66313116688297
"Haum003k","Ha","m",4.81838617077454,5.800256671188,8.71588937321399,2.40523435787673,5.68592760968173,1.57009204518856,1.18591391159886,2.21031883469213,2.24389737691322,3.88687086932575,2.92398062725988
"Haum004k","Ha","m",4.87733145036962,5.53659591353815,8.26885566273882,2.90369804600397,5.22040970769004,1.56698355170153,1.05174022286903,2.26637603067502,2.21751068464547,3.69232297193246,2.84769446388246
"Haum005k","Ha","m",5.25730493314388,5.00957198700776,7.72711053876038,2.69782958921515,5.29816060453837,1.62767459324212,1.36437859116303,2.31029802776018,2.44805047520322,3.59380567117025,2.62988287371194
"Haum008k","Ha","m",5.02630823438072,5.87952814624667,8.05926661196317,3.22054685215895,5.68756704358831,1.79548679212,1.38957568353308,2.31564054937458,2.37004354885523,3.54702733057676,2.96001874113428
"Haum010k","Ha","m",5.28718041024524,5.72908025003121,7.66934327079751,3.39102797605409,5.62653194469775,1.84764009850882,1.66800480157936,2.34776146125228,1.99423780716995,3.96142730835031,2.95101286956073
"Haum011k","Ha","m",5.38634101868643,5.67464629453576,7.82532283162102,3.0450351613383,5.59022753302696,1.74853469231153,1.25209700009312,2.14279653177048,2.25794630533843,3.77037791821355,2.56871683992468
"Haum012k","Ha","m",5.0254645501765,6.21055629830024,9.0222468784797,3.77789133463395,5.37448736623353,1.89453319817419,1.86484971688061,2.20625660799267,2.47196851317832,4.02971813369707,2.76089153575684
"Hauu001k","Ha","u",5.23235402352053,5.23808682257993,8.20296394190488,3.02297825973108,5.2443722397166,1.84144288888662,1.55691331519011,2.25046630625003,2.29688327286802,4.05001456461693,2.82564966040356
"Hauu002k","Ha","u",5.14106564348145,5.54572067169529,8.03744876954004,2.72137920975202,5.56165006070625,1.2534339667917,1.33512795015803,2.46234161310172,2.28777593044321,3.5788075604243,2.61314931656943
"Hauu009k","Ha","u",4.98582696831074,4.85802626634796,8.16887317607566,3.02925287095411,5.16222846770792,1.63078162627361,1.25091692174972,2.27391613901842,2.08157018957377,3.86521300935816,2.48393671013513
"Hmaf003k","Hm","f",5.22087214525409,6.10528540006618,7.81041273032876,2.99440163268028,5.96620661007621,1.5811288870379,1.46063562996094,2.30689428192037,2.42986340580183,3.73173258526558,3.04376825753146
"Hmaf004k","Hm","f",4.77971292215566,5.92479734477099,8.14374482143798,3.48851064034492,5.78611716568791,1.81386610442151,1.22658338431108,2.1949988100118,2.24818217986819,4.03629557637562,2.62307959227718
"Hmaf005k","Hm","f",5.50346727071345,5.7915531859889,8.32621325375791,2.84854888328073,5.82329166819172,1.35472142382589,1.41886879647652,2.13779133243788,2.20269978021066,3.70395502025156,2.90480834131
"Hmaf007k","Hm","f",5.32538693163948,6.00131964504178,8.38239821833159,3.03122000419428,5.9045323583972,1.82454936477377,1.68037864355362,2.16155844821096,2.32458744793027,4.14265540513917,2.81390520125473
"Hmaf011k","Hm","f",5.77319179787505,5.79068344244492,8.10764958043924,2.74974313692239,5.92950747096517,1.59399765287256,1.37149241340952,2.30098382500188,2.29642481208116,3.8168945769466,2.99967822415208
"Hmaf015k","Hm","f",5.57792922201854,5.93064234982621,8.34264361867117,3.22969329532701,5.5867419214037,1.70756926453727,1.39202639730045,2.46736725359249,2.49325841309278,3.5978493136311,2.57614739774396
"Hmaf020k","Hm","f",4.92547529043873,5.93648267753791,8.46189315473185,2.75050219780352,5.89264542863703,1.46179956939992,1.38601349278698,2.25463470242695,2.41092550409847,3.9109973070434,3.03073514586678
"Hmaf021k","Hm","f",4.99685511611957,4.7583441003131,8.21885346976188,2.9298433037904,5.04971698645473,1.59299778706199,1.1645447511813,2.08251634347553,1.95409516226096,3.41574224138895,2.56752910578544
"Hmaf022k","Hm","f",5.1973033086437,5.81170019753506,8.13402170548866,2.95938569712019,5.49568363478894,1.67911676172785,1.32771290311169,2.35862274334488,2.26069004003901,3.83998622384184,2.69035418297387
"Hmaf024k","Hm","f",4.92373386250769,5.79686510685748,8.07813636699082,2.99786463458497,6.52471887504394,1.54129630690172,1.33880456554168,2.13484538006302,2.29182515620185,3.62138664367024,2.64295589649665
"Hmaf025k","Hm","f",5.18412831305406,5.53222244757985,8.21779862082432,3.02626187014212,5.70362845139022,1.77582007867123,1.31328855153315,2.36752231339064,2.32445036944311,3.70843636811914,2.29560918200535
"Hmaf027k","Hm","f",5.22233125178812,5.59898815833296,7.61427034544962,3.21823396165973,5.78805908548782,1.97639176031991,1.42154038977058,2.43725951907184,2.39952849846599,4.01008733992522,2.65207201116571
"Hmaf031k","Hm","f",5.4647567750989,4.72820044564046,7.55624369584589,2.91558254586091,5.98453349913,1.6276759948677,1.11978837452502,2.17642469320849,2.31371485339956,3.59256260512666,2.38105598379135
"Hmaf034k","Hm","f",5.21882725420182,5.50518090181943,7.4109588186674,3.08664540705784,5.54708120195934,1.7960523366966,1.27869520468635,2.23881495825526,2.52619039203011,3.77845195777927,2.96801102968341
"Hmaf036k","Hm","f",5.24813694367441,6.02114050527857,8.14557664624888,3.33655968399746,5.65742729311878,1.73427026871991,1.37543531035923,2.44149161916976,2.54880522511357,3.77601622526336,2.72457988364838
"Hmaf038k","Hm","f",5.0075404693186,5.57821085295791,8.16192685905932,2.65441427963533,5.48690789567573,2.03325015851779,1.33353810655359,2.0497841096843,2.31713814658414,3.34910919376544,2.78641447598213
"Hmaf040k","Hm","f",4.99116891748342,5.73539332787761,8.02864652692104,3.13792538521722,5.82582073075293,1.59216277696821,1.27406497423137,2.49991940154703,2.42014098028598,3.89618805872619,2.93349694176466
"Hmaf042k","Hm","f",5.10144120184002,5.76474442620109,8.13218397858095,3.16940535198777,5.59277080733214,1.32871884825429,1.30124397077872,2.40225867043494,2.06818578537898,3.87481357099568,2.70927445597601
"Hmam001k","Hm","m",4.82406912262079,6.25894957281078,8.72259719229244,3.74144855530511,5.7658100201511,1.87429369233516,1.5176508907366,2.89039216014388,2.40137627337349,4.16510632005209,2.75188005070275
"Hmam002k","Hm","m",5.16554101592497,5.98119574780564,7.56349422336125,2.98654636715889,5.61249248049446,1.41981439984695,1.34935867971945,2.16261033720136,2.24314074064354,3.78527254264394,2.63803180284154
"Hmam006k","Hm","m",5.20189296470919,5.52958091055688,7.66185658430024,3.2204221149752,5.8909619916958,1.7653865457501,1.25618723980588,2.26258383262567,2.2242441890968,4.36704493432379,2.62069061231939
"Hmam008k","Hm","m",5.20444762538323,5.64681401986014,7.96268125531036,3.12855602847074,5.80070588116676,1.64611416580936,1.46622456020444,2.38037971740839,2.27294243561211,3.69816455666221,2.75196066839389
"Hmam009k","Hm","m",5.06868060142674,6.29959332180557,8.25166193096321,3.33142845071747,6.00654763775805,1.899522931173,1.40008699939743,2.49456952059954,2.39224741934232,3.71373590451383,2.7154453182625
"Hmam010k","Hm","m",4.81159082613414,4.95517159950076,7.58760819290047,2.98788781858199,5.30352972262922,1.55716001062406,1.41041705325724,1.94821553118905,2.15464206353405,3.83960447538586,2.69740675322551
"Hmam014k","Hm","m",5.23358583613298,5.63956542319363,8.14278742317105,3.13799066852957,5.58447220097356,1.58854371534597,1.37005279325965,2.35873662412916,2.42343324389008,3.97424208494223,2.45231691548023
"Hmam016k","Hm","m",4.69729162040223,5.51815446373281,8.37654518984486,3.27746959474786,5.04233763353937,1.53337246478627,1.18791687773544,2.09608354276113,2.26984033352201,3.63083693261409,2.11915307633886
"Hmam018k","Hm","m",5.25310542934878,5.54581720859616,7.56479308234703,2.64326950643585,5.79276063716092,1.850021944878,1.3634883263574,2.11681844007197,2.22000049716567,3.86484359087063,2.96436043824267
"Hmam019k","Hm","m",5.07581307913197,5.12261125834025,7.59774042730477,3.16014089422447,5.02386174902489,1.70290209152143,1.20121287686381,2.07948621072056,2.18035662965132,3.80819659985709,2.48201521058097
"Hmam030k","Hm","m",5.6197483783286,5.16907697786309,7.33703269929627,2.99479109100714,5.41874555091152,1.7432345759229,1.30888675837828,2.03428177919407,2.00146580259303,3.29812249468656,2.41613044503032
"Hmam032k","Hm","m",5.5418241647266,5.4064764158942,8.17241155091497,3.41267764658156,5.5817955689945,1.73030007618183,1.52967214744706,2.25463327493368,2.50829407487453,3.79430798174137,2.54457518948665
"Hmam037k","Hm","m",4.94530857387102,5.37599618977387,7.90603661226641,3.19024327616452,4.82615640049032,1.78294814473419,1.23660544322259,2.44747783191378,2.3983381854009,3.60625925087286,2.43915644210878
"Hmam039k","Hm","m",5.20273185612233,5.61871807670117,8.08810409872017,2.96628080243843,5.83589752471262,1.66295204847951,1.27061301677106,2.22359858829614,2.31584988904168,3.66330484810233,2.68275582820786
"Hmam043k","Hm","m",4.97196878928558,5.78387703787451,7.60082951711503,2.70299083423918,5.22022752498381,1.42249561678129,1.17743349751671,2.20742445423508,2.38121845382786,3.8221130955529,2.70473703685184
"Hmam044k","Hm","m",5.31249504802382,5.443073648899,8.02078565457799,3.65291617856003,5.92370949560414,1.91456442046206,1.28450868483458,2.2693264118864,2.47796532448987,3.88827751052222,2.80983280600904
"Hmau013k","Hm","u",5.30071187179316,5.59906317818103,7.52757241040669,3.0114380789517,5.61481798702391,1.72169901504866,1.16792334132884,2.38147418995204,2.14935387556905,4.08739282564628,3.06530655597284
"Hmau023k","Hm","u",5.06755489121255,6.01444973526342,7.84429243357974,2.88492348048355,5.60574245306331,1.81997729312917,1.42025936441555,2.10430301535075,2.47448889395337,3.59541991464376,2.8048492554757
"Hmau026k","Hm","u",5.32140907314068,5.67245253040382,7.87847954346278,3.1228281115609,5.56844510908088,1.80819780570815,1.29350954867833,2.10270096589367,2.44170988307667,3.78153763654111,2.40842665518607
"Hmau029k","Hm","u",5.2959514128468,5.65919326246376,8.04950730920223,3.5519159299652,5.89330665615158,1.59155559974312,1.49354558330386,2.29726621935641,2.50112426809531,4.23264172971272,2.9420742968189
"Hmau035k","Hm","u",4.55561606725381,5.14280188558938,7.34919055165871,3.19414549573531,5.12753877080853,1.80908595936585,1.35786992448989,2.11097015859513,2.0780402547436,3.72066912038834,2.58260069389947
"Hmff001k","Hm","f",4.96223987173501,4.89064881776359,7.52866982858206,2.7424839448037,5.05883948007875,1.41549613916911,1.22597978205316,1.86839549120358,2.27057112907002,3.53964184374358,2.7499154771876
"Hmff003k","Hm","f",4.87359635712339,5.78612140734386,7.44693571717907,3.15050258201927,5.14273521130443,1.55283638910126,1.37901930416871,2.05246476933103,2.1052846456684,3.8759007252679,3.01240893379289
"Hmff007k","Hm","f",5.04883664165293,5.35104602831936,7.97941577866588,2.96585288013155,5.14033305607257,1.42763908156633,1.43887912609784,2.26763683153591,2.13653128675632,3.61208176552518,2.48024170360073
"Hmff009k","Hm","f",4.92932604453583,5.50285855826963,7.8439270651926,2.61773903741451,5.49908199171555,1.50799470998234,1.45143095340154,1.96012666342234,2.1483100845542,3.6662883667044,2.59218382358385
"Hmff010k","Hm","f",5.00848582390897,5.57910075554452,8.26145207078846,2.94534794665269,5.58552438577071,1.59831599513737,1.72928335767145,2.06441243932305,2.03283037631767,3.99459245122237,2.60544570381018
"Hmff011k","Hm","f",4.3192950547242,5.23957272479145,7.32497539178708,2.91044641876061,5.3137335674158,1.2654799560636,1.41660755942987,2.28765279449572,2.3178988767158,3.62783064438242,2.61358043452648
"Hmff013k","Hm","f",5.09415117715083,5.56432045567331,8.47637049609171,3.27845087190643,5.37769084319093,1.55290032137437,1.2054669879563,2.23274685896503,2.47032635381321,4.12948458965193,2.78050516113248
"Hmff016k","Hm","f",5.18848994731967,5.79135859043398,7.26491108831787,3.17451520882988,5.72792346680583,1.50860144289426,1.04944904628767,2.23231267729646,2.20063473018079,3.65066515285808,2.5742518154527
"Hmff020k","Hm","f",4.50888244606979,5.55670236357709,7.4276901913577,3.00078086997981,5.80312870661281,1.5494806519834,1.36868793063858,2.16217455398314,2.44784710132738,3.72784344430313,2.86490828914245
"Hmfm004k","Hm","m",5.15930674539169,5.36320926989107,7.88722385097963,3.3956732438288,5.56151688677177,1.36930520163583,1.32876532197689,2.2639566397263,2.39248369516184,3.99823173670968,2.67665044626279
"Hmfm005k","Hm","m",4.95861651688674,5.39719856307224,8.1717920673543,3.81162282172096,5.76499499833457,1.82525768824725,1.348829505861,1.88396672898954,2.1467601137725,4.27517582060936,3.02039359235289
"Hmfm006k","Hm","m",4.78267882285515,5.55136634668054,7.83200481647253,3.19915352800864,5.50595248052768,1.46475364751152,1.31539054368959,2.2979994065217,2.20818087890406,3.89209293648846,3.05665249496142
"Hmfm008k","Hm","m",4.65217728373526,5.62876802829706,6.96272169747824,3.14829888224687,5.81184224306985,1.68110467099592,1.3589054257495,2.38144482731525,1.95830323479245,3.90046098173883,2.94836150909209
"Hmfm012k","Hm","m",5.03430955118,5.400692936166,7.62657758608491,3.10294456610229,5.68060650847338,1.3964532848013,1.05708365605791,2.04891166804903,2.30362692363998,3.82080615106672,2.59642106217394
"Hmfm014k","Hm","m",4.46606777918244,5.4586583222279,7.57527454861229,3.1169634144506,5.35348473773334,1.47548150801932,1.15866013347149,2.27749902105226,2.20065369578261,3.36393284897424,2.78510336678237
"Hmfm017k","Hm","m",4.74172272051077,5.46084924092775,8.27994602280459,3.2647781895422,5.42663356259064,1.71647839469638,1.25790608615777,2.36073366302799,2.60785386876301,3.54803831360728,2.64744179123004
"Hmfm018k","Hm","m",5.16576239630325,5.35232768724493,7.50760755283583,2.96192866693704,5.36051036856858,1.71783349678721,1.29902194157387,2.12703712429751,2.22047364400962,3.60368342920498,2.56443305934402
"Hmfm021k","Hm","m",4.74758465423323,4.89394632298416,7.78244824844379,3.15179354501821,4.93720318552362,1.79775779192696,1.36250453661201,2.06367374308293,2.29681242960604,4.05385911410665,2.15037145517048
"Hosf004k","Ho","f",12.977779344465,10.214815111177,18.5995699826552,7.76454463821313,10.9296270948146,3.3408424375021,2.34259159186715,3.70360972114715,3.9164344571283,4.99553886031651,5.28090873505211
"Hosf005k","Ho","f",12.3273368058143,9.68609192482502,16.9416885313491,6.1747332812799,10.4921266163112,2.97018986979042,2.2347211549946,3.11709230008355,3.96693146923614,4.53892052079348,4.84856768724286
"Hosf008k","Ho","f",11.8703004761206,10.190356512702,17.1653759268264,6.38491420195252,11.2307222872396,3.0817672008399,2.42735823194356,2.90414399687637,3.67640029296635,4.65712855525336,4.83493235472003
"Hosf009k","Ho","f",13.2925975657659,10.2486646643276,16.9386359637117,6.33973029154275,11.0765549578788,3.57925495921463,2.14962173627426,3.41489333975449,3.82364388651763,4.88334271078133,5.04256878826737
"Hosf012k","Ho","f",13.1895345481189,10.9633797424703,18.6766380190834,6.446776956262,11.3978328224824,3.13495816114515,2.33798551122686,3.40478549924694,3.66397400704607,4.86196301210768,6.4618253219942
"Hosf014k","Ho","f",12.8553130329142,10.9380831178016,18.5245784126141,6.89252119791981,10.5024404680114,3.24050316399172,2.11591414118536,3.35716098603501,3.70643765107077,4.98498608839901,5.39077166108526
"Hosf017k","Ho","f",13.1441627310245,10.8275845408132,18.4360172400814,6.35365967931173,10.7522363628859,3.39450855504142,2.36991945972768,3.26073459025877,4.01111661788115,4.38326981958356,5.09655543103941
"Hosf018k","Ho","f",12.5333565617508,10.9017933685043,18.56443759075,6.65536694560003,11.2653154500223,3.7324768791126,2.44464016362229,3.26768347561534,3.82639757982122,4.85862950747553,5.15812712270044
"Hosf019k","Ho","f",13.7013186611905,9.88838467988131,16.4104820306028,6.18643996617712,10.8614915122901,2.94855324563464,2.57747945502171,3.21591542325416,3.64106249744068,4.39173869621247,5.87475129229943
"Hosf021k","Ho","f",12.6076628840403,9.50412498527611,16.7827936567863,6.6466042483677,10.5486476293315,3.83351478632305,2.14231469811949,3.2931867810623,3.6947612870492,5.5190759491212,5.5554546070418
"Hosf028k","Ho","f",12.5464695827238,10.2799456785959,17.2412449164516,6.95584901377019,10.8546952782468,2.12605090922003,2.36103780764953,3.7533121032138,3.60394179252568,5.46949738848165,4.94886601742004
"Hosf031k","Ho","f",13.3807476427954,10.5504141885198,18.1313761736897,6.88919013835226,11.4190368026331,3.33743646642146,2.5368646908324,3.78409460572143,3.54340556496492,5.45873795827562,6.0465719869483
"Hosf032k","Ho","f",13.2814547725559,10.9905597291454,16.6005618590914,6.69992664484556,11.2734462486602,3.09492126554253,2.7025970545885,3.60699649829667,3.94989293069027,5.91887587294574,6.06563130944072
"Hosf034k","Ho","f",13.3338767085428,10.4610706543839,17.3134678563949,6.4379912695531,12.382853656811,3.44274492336425,2.44312274482515,3.61542719416992,3.7718689789024,5.15802012681612,4.87948903163707
"Hosf036k","Ho","f",13.1223941535454,10.2548887300611,17.313178566275,7.22293834234802,12.148072370822,3.24138303489889,2.8607533454255,3.51435098211186,4.01114793239646,5.20304130838251,6.11025762866297
"Hosf037k","Ho","f",13.9411137031346,10.1824022172668,17.8947248466534,6.77031280979199,11.790539294104,2.98742327095693,2.998119596114,3.77334225452941,3.86916452842384,5.02956083491414,5.87032083866948
"Hosf038k","Ho","f",13.5843098443901,9.24906667247652,15.9962017071265,5.92741018047465,11.0998159545504,2.96607164073719,2.46833019050381,3.45701700833055,3.73199627502749,4.67615444754203,5.21698652936252
"Hosf039k","Ho","f",13.7115192590884,8.89932172552217,17.1986752778409,6.60341594428419,10.3597927663587,2.51923426132702,2.75249167933332,3.55420573537113,4.07732013902391,5.03177930242413,4.82105228628658
"Hosf040k","Ho","f",13.9315312800011,10.366564874875,17.6825757731003,6.70023212073519,11.0247940320387,3.11946385360436,2.34001927749299,4.07102994366169,4.03576067347303,5.76980524744509,5.66888559971109
"Hosf052k","Ho","f",11.9523276694301,10.6262378950496,15.734941609519,6.82494518396833,11.7524219029364,3.13049679697613,2.3372790218858,3.31597812817098,3.8982051728194,5.2345466880958,5.0719631457796
"Hosf063k","Ho","f",12.684467978859,9.78594119989368,16.5830761686838,6.85715537125735,11.3817860380427,3.26782230844028,2.55063629361935,3.37213387487083,3.66737146862013,5.24800560725337,5.90663072501395
"Hosf066k","Ho","f",11.9097958827871,10.3369826680579,18.2547286419361,7.10476114199451,11.532038833451,2.64247315135434,2.56883870917573,3.16186139426455,3.55003970727093,5.16534066331145,5.60373971670252
"Hosf069k","Ho","f",12.4980392146302,10.5338351979807,19.1944520180501,6.54425354053353,11.3140621621605,2.85374106836391,2.44799459446727,3.62831396048552,4.2038982090314,5.08360206542022,5.77711899605075
"Hosf070k","Ho","f",12.0305811372861,9.50595466792498,17.7698143812463,6.91047207968924,9.65921211420018,2.8727291483409,2.07946963031418,3.66717789736771,3.83972140233008,4.72765460214481,4.8562908147004
"Hosf074k","Ho","f",12.2359617073188,11.6663911939749,17.8175181505426,6.42449206453897,10.6068410390946,2.80651495398225,2.03325013995734,3.63036022924211,3.67871667857181,4.69745040723944,5.60645249551385
"Hosf085k","Ho","f",12.4297433888817,11.7423911706902,17.7448149825131,7.71192744711953,10.2745967057089,2.89172294059555,2.27982397377291,3.83217630558628,3.91192199662992,5.22398666244457,6.18300424970882
"Hosf108k","Ho","f",11.9276731139311,11.260010453052,18.1918912710137,6.77206933202337,10.5247583261911,2.59428272165757,2.47646241130366,3.7161401973932,3.89988973362258,5.364174168896,5.55268118603422
"Hosm001k","Ho","m",14.1178364848462,11.7715233990824,19.6429340567686,6.64916054346256,11.7642985248109,3.45776144338667,2.42259668280907,3.19990799506495,3.91069934057937,5.65553793634409,5.4195579418622
"Hosm002k","Ho","m",13.2203128987021,9.92703432087364,18.3181883740741,6.69115437885451,11.567727011466,3.50254684085186,2.38509053198279,3.1643516033886,3.5576609820119,5.27875009926027,6.01989979202643
"Hosm003k","Ho","m",13.346318319619,11.6728245993018,18.9620038698523,6.21933064646989,12.2634189187096,4.11029312846158,2.88488165471747,3.05655494226945,3.88742042143268,4.95498052911913,6.01754533326929
"Hosm006k","Ho","m",13.2501817767577,11.2685367543722,18.4019779121155,6.89375932187853,10.7665736378205,3.32314350246151,2.60842571813686,3.46075794051586,3.73964509090764,5.20285900001473,5.72498372674488
"Hosm007k","Ho","m",13.2382823726731,10.4120938624809,19.0415539052875,6.37367037230815,11.896101749292,3.34141346851376,2.57321517809346,3.03867243759191,4.10470475325182,5.10817434381168,5.74119337721108
"Hosm013k","Ho","m",13.3229711074329,11.1865366608429,18.8810173104554,6.48762995311562,11.8541864972826,3.26143311045385,2.64927316604954,3.71870542831413,3.85499111139924,5.53050953391423,4.64434731373866
"Hosm015k","Ho","m",12.2008323837885,10.7894399366402,17.4382996257941,6.60927729058311,10.7379741175646,3.00427084146942,2.16849242989747,3.37666397737134,3.42948139024308,4.51857576505815,4.75452143495907
"Hosm020k","Ho","m",13.588748311738,10.0979017250977,17.6181605890781,6.46447734481729,10.4034659823536,3.60253235846841,2.39822228992942,3.45168232684077,3.57300944358097,5.39497535506828,5.73102272789805
"Hosm023k","Ho","m",11.9305025291889,9.51983372428782,16.4768443527214,6.75201919281399,10.7612518277568,3.12580229081636,2.67225104023643,3.49438599765958,4.01312507997579,5.14568296499524,5.48244453938511
"Hosm024k","Ho","m",12.3420410641445,11.5619306140497,17.7485025296316,7.50774195728463,11.9335878376532,3.24414900296537,2.40330249568407,3.54074502063313,3.67160032617816,5.95250136491877,6.24767277153643
"Hosm025k","Ho","m",13.7710513776875,11.305425436869,18.1008362731309,7.71860248790015,11.8817766069014,3.67404628223138,2.54287345736001,3.36409276783728,3.95423911520374,5.08166775362219,5.796530568194
"Hosm026k","Ho","m",13.7532055685962,10.3992876267854,16.6857384913942,6.44348200493364,11.5585516048419,3.00042992565107,2.76355833582727,3.79892224141321,3.85524563503354,5.20155735742282,5.70961654974057
"Hosm027k","Ho","m",12.6710084279571,10.0337968007608,17.957104334389,5.99396882151147,11.1644682541522,3.01753225398661,2.98999621090878,3.50025926634298,3.78332487207578,4.90421228809722,5.07918555726525
"Hosm029k","Ho","m",13.3880625995467,10.4113593559905,17.8077485856021,6.30946409149478,11.0199218370538,3.06910675507698,2.90256728517942,3.63990107968313,3.95546697447995,4.80731109230131,5.6674175462269
"Hosm030k","Ho","m",15.7222732107444,11.1533963465477,19.5867874508247,7.44197721950479,12.2737020523673,3.37267328924559,2.3666127264272,3.60373773658818,3.82121136589942,5.99111387716088,6.23257893075451
"Hosm033k","Ho","m",15.5583133276266,10.2138623912326,18.4126759212,7.95874360057123,12.1022247834648,3.1081684647507,2.86322118476516,3.59171122847171,4.09410872317698,5.27710735860393,5.72339572906161
"Hosm035k","Ho","m",13.1534983649459,9.8935951009793,17.1945255667645,6.97916875570831,11.6563483802971,2.76818089179244,2.40347895544605,3.83690850068757,3.94155697690704,5.22294024617896,5.93191806048283
"Hosm042k","Ho","m",13.445591596134,11.4607114950869,18.9907940363629,6.59841254342913,11.9921253057366,2.83782360453384,2.78917524866809,3.76172866361379,4.34915719653626,5.42691076125132,5.85028434669409
"Hosm043k","Ho","m",13.4131000837623,10.0398754125308,17.4898609573387,6.90942085190363,11.7125954057909,2.8295903571373,3.0644903370803,3.65100787178935,3.78326910995825,5.57276839188221,5.64957284998912
"Hosm044k","Ho","m",13.6768954260097,10.9602653547746,17.7050203701197,6.61131322570174,11.7860055597596,3.17691987978173,2.93547932898774,3.30974468408991,4.22911671886763,5.66288225170872,5.52204962286608
"Hosm045k","Ho","m",12.0782487130435,9.91543926079586,17.663762643408,6.14192869408933,12.0640444811092,3.14914258144533,2.53594626224772,3.64998178030609,4.12600886104669,5.11531794549618,5.44483097880187
"Hosm062k","Ho","m",13.9239274115048,10.2026346148301,17.1113134291309,7.07061620749966,11.1504470094012,3.43727277698802,2.28455367249493,3.83743077910501,3.98184059596041,4.89875209015167,5.46498355882159
"Hosm064k","Ho","m",12.3102605419279,11.9361122145266,15.5536620731348,6.49154066947296,11.8450735641799,3.38871032009063,2.09442446996674,3.80149370799932,4.21159173969962,4.76150741331585,5.94986775601077
"Hosm068k","Ho","m",13.8284128331542,11.7839033087518,18.95443300262,6.78104828348913,11.1677214279952,2.9241697473976,2.85301320850836,3.13996363061379,4.15195332272835,5.70968442594248,6.19659586160426
"Hosm073k","Ho","m",12.4845266654365,11.222933805646,16.8501877979207,6.11619270175477,11.3004195080992,2.7519253082129,2.08698662582692,3.02392699325774,3.5068128838137,5.14625154579516,5.38612013605461
"Hosm075k","Ho","m",12.9687441211743,11.5230230481544,17.1655703092004,7.61312039398491,11.2321052867235,3.46672449284497,2.35488370351394,3.95108525676366,4.14689584406098,5.25410910401081,6.02592457582924
"Hosm082k","Ho","m",12.8966478867445,11.6318291799363,17.448204803171,7.68027796095337,10.7854790471212,3.35242798494852,2.35002967066023,3.5837492806062,3.98887889031761,5.11297470992138,6.36611857129308
"Hosm084k","Ho","m",13.120718204933,11.8922789484785,15.6701421726259,8.34566274789721,10.8913998281766,3.55047034831444,2.03240003672793,3.61346576060764,3.60719088200768,4.98938975726678,5.67205369573445
"Hssf004k","Hs","f",5.50721120277527,6.62575995441715,8.84405641734003,4.15085533314135,6.59857054631787,2.57688910149071,1.57932413518841,2.52291538959668,2.49782199735139,5.50504251904474,3.04313554546364
"Hssf005k","Hs","f",5.84535483603245,6.57465815228861,8.7661154641559,3.93291267407451,6.55967840885892,1.99974876423243,1.47066179446931,2.33792009519495,2.28889144377854,4.70206076346522,3.5988459417761
"Hssf008k","Hs","f",5.16953693039862,7.54858609214967,9.60256202470318,4.43327176927861,6.96754931502548,1.8327238487678,1.60223552866719,2.38202027474979,2.35041414738349,5.47733010400135,3.72843452514687
"Hssf009k","Hs","f",5.14387380253693,6.19487910551089,8.68830794654262,3.8068298322383,6.21864387941774,2.43347055631395,1.1928185195388,2.32271060956556,2.43100493668199,4.73313338995667,3.38829097769048
"Hssf012k","Hs","f",6.07089118778491,7.54234369398364,9.61736546041987,4.06959335837671,7.12466056963946,2.41106784084639,1.68051489607293,2.48846239632154,2.37701043261326,5.21635041449455,3.799303863952
"Hssf015k","Hs","f",5.72186833765153,6.77430346634515,9.51818653162798,4.37817929806377,6.13651361780075,2.71086570592728,1.49001485565877,2.57533378025015,2.55547486458563,5.56465274102371,3.15364123459134
"Hssf020k","Hs","f",5.96792878634977,6.34752316386229,9.36441448549223,4.32165940664334,6.4597130694831,2.34771265788609,1.45929936443913,2.58697660828287,2.46537705927483,5.66269134641919,3.44325815543735
"Hssf023k","Hs","f",5.92115485174114,6.82065446674669,9.56040570085169,4.15400593112586,6.90482129589997,2.19811420403672,1.69231983399606,2.37081402659944,2.12808036756571,5.33275014761817,3.17825913392837
